name,place_id,city,county,category,address,website,phone,rating,reviews_count,photo_ref,heat_source,cold_plunge,outdoor,private_rooms
The Sea Sauna,ChIJB-ntZ1sbZ0gR9AjAZ7yc6Pk,Co. Dublin,Carlow,Leisure & Fitness,"Tower Bay Beach Car Park, Quay, Portrane, Co. Dublin, K36 RX92, Ireland",https://www.theseasauna.ie/,,4.8,193.0,ATCDNfXMw13fXrLiEhtEDaPjOWp659BJAY_4piAwfJyMfsw7c2rlTnBqb4Zq7PeTExVWfzzhBPOyjNFr-MOgSM2nNne2u_D-xuNJ1rY3Iy1Ko2F04Q3VklXChLb18M_XgL-D8BxVWCJhd99i5-YtFoGca8JTe_PzcnocIle50eFJFmHqasaRt_nj7cRZAOwIxljel2uEQiQw_D61HEQjOxSmgCWBxkShDTQOj-2DcHxvEGBhqanvmo2hHuZwO7M_o2ALI23O66pME8aguycvSzqIBFq8WGIEbId4m4D63VnCgPMtM7zY1SVfor9QmP4qhcmKwE31ErAVmomZuihHJoV6e-0cBefmo9RTtSQPelNvfo43tVdr2qF7qoC4w10odB8Evt3giAj0yXdNVI4U1Jk4AtwqhT1nEugu6LjwRMhnVMP6T-5VIVGwxZRZG8n-Tg,,True,True,False
Seawater Saunas,ChIJUcznI5GpZ0gRV_XFwYvknHQ,Wicklow,Carlow,Dedicated Sauna,"Strand Rd, Bray, Co. Wicklow, A98 N8N3, Ireland",https://www.seawatersaunas.ie/,083 460 9887,4.8,69.0,ATCDNfXZY0mOyUd3_THFqJNEsJ2HVuIMIV8stbLgwzOgmjIXsfw5Zdln7fUTKtILUQM_OPbSSzOVzRsDuYk-ez8qcH_C-bShp-GJ3_MfcE1wCrRnYI8V58VOAx_Mub3aq2mx45vbI25PTeXTJKiZh9n5JRi3Sw1nNmS2tpyIAFCrBF2iG_6TpAZ3GUTXuVKL5WpjBSdGTlh4DdlF3iQUfeiPnuOMFfwiqEEc1tNyeVnx3Rr7KNwwuuk3CvXDneBPeCaNpx_idiF2WtZYxXVnSfJE5CCmXgxkf0izEqHKheVOLpYkSQ,Wood,True,False,False
Sallynoggin Saunas & Ice Baths,ChIJxzMqHOMHZ0gRCGEQitY1VvU,Dublin,Dublin,Leisure & Fitness,"Peterson House, Pearse St, Sallynoggin, Dublin, A96 PX22, Ireland",https://sallynogginsaunas.ie/,(01) 513 1142,4.8,42.0,ATCDNfWmjDwBuyuIw33zBOm7_k5BlgoIqJ19zXt20Xrq1xKXtd5MsWqlv9AC2YARSP9_2l54OGh-OBrj9d5s4q_C0BI2hrdIv6kpALswRyFVBL23bCyFxJPM3Nt_N8xW4feu-HvGjmhjiCd7vtkBr21yECzStuAApkMGfVQsKd-hYf85yzZrzfdyDB2kFAKzV6VDIczb4A96gCRVT7gzzjTdX5ltCE2OFabsSFYfzL5JlEGFO9wwvYLRLGVGJvVwmlrjmE8Zpy2vOLLEBuRBxASamYUOzHVaDL5NQHiER4iQGBnGlw,Wood,True,False,False
Sabhna Saunas Keel Beach,ChIJnQt9p0SZWUgRs8wvZ5SVllo,Keel,Galway,Leisure & Fitness,"Beach, Keel, Co. Mayo, Ireland",http://www.sabhna.ie/,,4.8,42.0,ATCDNfWpmxKjW949c7Lv9cotLIy-nrg0j3EC1UhecVE-aaMG0Bu75YNlayLqOoeF6bzsDQ9Wjnpr1inaUUcYAjGmAkfnSl_O6Lvj-RYGRgyR8Ue2PTBNNehVelklhuW16QvTKHY3XjTw_VsKCp8Q5TYZv79Ekn8-hsXkqY7f0hLghPyiKoMWtq8n8D1UYrtgmOPjWOOq8hmmBua3DOAlQA2OXYdOtdeJEFYtoPh9kcdaf0EMeGYkaWQYqU-w-nXM9gkOimXF018OITBdaThCawEkyXiLAeKJr1Xn6YRYU81AiiChNA,,True,False,False
Sauna Sessions,ChIJaZKX9E5zXUgRiPTTNNyT-HQ,Stradbally,Carlow,Leisure & Fitness,"Timahoe Road, Stradbally, Co. Laois, Ireland",https://www.saunasessions.ie/,085 147 7737,4.8,35.0,ATCDNfVd87bt4PW-05dAHfP3lRvC5h19R4vh1kZ8P9Z5XU16Ep-PTURFx2UO_sGpPzaIHzwmt54J5ts_Wh6mNYJgIaooBwjKiNq08lHLhHmYAVuuEFX-1HSC4L7in1P_57c5eAM0st0K2U4AXM43ptAmLdiRbxfQJZX9lDv85UMqgQyspyiHsXmImPxeOgb7b7aH03fM2Br1XT2ygJC4P0jLL60Lkyuw7iObuRZoU2Dblj7bAvkT6opeggGzPa3KtMtAOLnTEOQN9qAjq-7gSEujZNxRGZmf9dFLl3pr9pfVItW29w,Wood,True,False,False
Fad Saoil Saunas Clontarf,ChIJ-yUoKgAPZ0gRSKuiMf9KTIU,Clontarf East,Dublin,Leisure & Fitness,"Castle Ave, Clontarf East, Dublin, Ireland",http://www.fadsaoilsaunas.com/,,4.8,33.0,ATCDNfUK9GdsvnjJF5rQXj_-ZI_lsMGsSMT8TZAL1lZHR4b1kVPt6x9xb2QMlOURjSlBk4a27LxahpSScZf9rbhuTCFBOKr4GQWSdqwPKypWhDcYJiZ2onLBYWeucAnZrY7etamfy_dEbp1lX0lRMz4j9wV7DTcuwXadcqHfnktIqTKUKjkBgG4Ez-28qLb_TVijkfc1NR78LyH7wiIIwkP3QpYdE8YUR5mncqrK6DO691xu-ili-6zXdwIOxFHLXiQOF3EmR0S324SLRCo5aooXLhuKCslBwJlnRLfamtVflymk4w,,True,False,False
Sauna Suaimhneas,ChIJ11mKYNubREgRAbsGg1iBfFk,Fintra More,Clare,Leisure & Fitness,"Unnamed Rd, Co, Fintra More, Co. Clare, Ireland",,087 635 1100,4.8,15.0,ATCDNfVIMyeHJ0_Lj4-e7esH5QV2g1-Hhhmif4ZLLFWqjKaHPx5ZhNn9Q4LfLUGxy8TGUUOgZffWCUEYxX5DHV_kWzK_vkvtYPb7hP2fnv8Gt51y4Sk9lawVV6vxEF0HHqW_nC5IGrssD9Svh_vU06FcH3jZRgghS-AjJtA-xI_SGpoSJ7vcv-MW1sEpIyA5rnBY-J_ycGDSFFRHAu_ln11hFJ6y99mnGtejuF_cBRGIxbprYZhLKFXZY2aEeFqCS3fOCMZ3bG8KK5JsuSITm7Kr2L23TGcW9Xg8jPsu3mfbTz1N39emSP173EepCwrUoST8BpisN4WNB9Onl6xP0ZaseQdX93TAAsdqNW4zLYgkG2HDcVttUSJ8sTDyVOdHzUSDRMWSfsfTEtVl1gwO5NMqwFM0lfjurar5zGMFeOkF3wlpsEN-,,False,False,False
The Hot Box Sauna Killiney Beach,ChIJszTCB24HZ0gRLeyDst26w08,Dublin,Dublin,Leisure & Fitness,"The White Cottage, Killiney, Dublin, A96 KXE6, Ireland",https://thehotboxsauna.ie/,(01) 912 8276,4.7,97.0,ATCDNfVsE1X2DBUT_N0dz6of-qc0SlEdOimcUC7iM4EJgHuTzwPM07eZpHVc24yu5pgQK_cZmKCMTqePijpsBJa27p2AiLUZFkXf-1uSFZN36A9Wi5Db-jjRtyRoHt212WvfZYuKkuhJXrfSPPbU9HnGxFfA69GR6KUgrglqTxlTnH23344QVw6IhiPPmeis1URwa-jBE16Uf-PQJlGy7qDIlzbNR29IOjeiDmzdmvg8wtkRGO_NJtd1Z2OzXvIl3s9WhYrt-cM-Ok5sqv2J3zWq9XDmix_KljaFRTfou4zBMnVHaw,Wood,False,True,False
Tine Sauna Experience,ChIJZ_8gEwiHWUgRXv_jrnsQl2E,Louisburgh,Galway,Leisure & Fitness,"Cross Beach, Louisburgh, Co. Mayo, Ireland",http://tinesauna.ie/,087 614 9294,4.7,85.0,ATCDNfWpPKfd18llG1fUbe6KliJ4kZ2wOfJvH48Lt2OLwAboUb23FwpaKXdHXza7OnnwG1DwLlYhIH72LXFGyMlIhwRetPOFdaea0T-3hmcOVY95h4ziGmD3LXbYHCOzVes8E29lsXTQ4r-_ZspGzPMAPYV5FPVoF3HjpIAxIXn5tBDt3htIR0PD6w6YuMw5txvh9TNFR2Rd8uAMSmwSdNO-QkRLzjTbbKya3uy1b3CA3JpjiiToayTgqVVUVDt2m3O7ed_bktVDtsBrBt2PHD6X4AFNGbkicfew3HlATo8QqcJofA,,False,False,False
Slainte Saunas Wild Atlantic Sauna,ChIJDf0D8iF5WUgRQYmlmqpjjnI,Louisburgh,Cavan,Leisure & Fitness,"Old Head Beach, Oldhead, Louisburgh, Co. Mayo, Ireland",http://www.slaintesaunas.ie/,,4.7,57.0,ATCDNfUOFcon3-3XH5fcbBeJpyF5pdYLN4dW55dfwRpX1E5yfEHX_JnxEAT2uE9cbig4uBalUk_h60bRys7U7E3GazUuiJXbKDnzpKuiT2xm2rBpWUGZJj0lGJxholnp-lnCdYXoLwdSEVqNgXAGWIELmy_dXnZEHT7KltIXv-k1KYs_vN-HohryeeQw7TcnFbpJfQ47FBadATWD-FwVsfiB4_ibkODbZKB-CpQdM2XeCqu85XuEvIzy6dlPsL5FmWBVtNDbC5BekqBHLT8CZa5di2buFOWPnbLSSae1txyqMEasuQ,Wood,False,False,False
The Sauna Society,ChIJRxuYRbELZ0gRZ41SQkVx_4w,Co. Dublin,Dublin,Leisure & Fitness,"St Marys College RFC, Templeville Rd, Templeogue, Dublin 6W, Co. Dublin, D6W X652, Ireland",https://www.thesaunasociety.ie/,,4.7,22.0,ATCDNfU5cszidttF3YmdUrVdxYRvOH9iE39JhzCApaC-Q9cRagIYm1tezsA20OrnP95_zLmIL0UXEOzr50OKUirhoCFPmiLWYzvQn7CQOZ0NN_c9Q81wyZZTzfdb2Zs6qglQ5kggL1FuZWFzz1rD0o4Ang5LVVppohT-slhgYJum-_2UoRwryIOifg21wEZtxxCQMyxkjvmOIguXrvMc2ETJ3XZ3xW4uBTJ9Yfo_cppBVKeffRrbmkIPhtVg7IilDwew27PYyy652fWzTRLi1mO55qGq4N3weD3WASLmGr5W9V3TrA,Wood,True,False,False
Valhalla Saunas,ChIJxSwxZkRDXUgRnbz3e43uPTY,Carlow,Carlow,Leisure & Fitness,"Milford, Carlow, Ireland",https://valhallasaunas.ie/,086 170 4153,4.7,20.0,ATCDNfUj5Abxe2_lKWtmOZSHu35H7YRmhBn078iqYWV5J_Auv_IMbyC4cDK__T3FdTb31UXscAk-erfS-4JT8KiX1fE02-rmRn2dc68ZJ7tweHqTAIc8RzR15Qsiq9tQ8bWyHmo1t1WuuHyGG0Ck61A1APiCoG7-ZfLMyKNJs-HVEvQ4RmEzK7dVzKJdNSDBtllCCVycHmqhAdZO689LLRD37V595orrZaoWr0prpQEW5KJ_ngjpQH12jwhATOszGgXkfASbUT7FRJvJ5Kr0ak7M0NDLgcCC2WJ4ZEspbxi58DRECQ,,False,False,True
inishkeel sauna,ChIJD9Ked9cTX0gR5IdZa9X26EA,An Fhearthainn,Donegal,Leisure & Fitness,"Narin Portnoo Strand, Clooney, An Fhearthainn, Co. Donegal, Ireland",https://www.inishkeelsauna.ie/,089 240 0708,4.7,7.0,ATCDNfW7zAMlO7Y0X8heGC2QYtnqacQKVkb9edR8R6kzpqHBBE48nEm6eFW1CsNGPLKipulF9A9g8FqaU3r74Xj3N7stMEg2Fe0rnwK3C2DXq1vY5SMK_6aBDTDjUG0QNNmBBe_cwrl2xqchcQ0K6uz0a_XLC12XoLCeN6thnWKMh07dg1iHO95iFEm_-PwWLRBXi9xRX_IzV3dRQ3skWzscdPvJbr1moN7yGNiErMWeXg8wfN74_Lcs8uI5x61yuEDTvqInsdFvBPRbouaCyNBXopnRznS1jOa4FXGD3xcnXknlkorKTbkXZ7HtuVqktZgI6puoFGcUUVEJtjHu6rIc229t3ycbYp3s1fIqUxf--iqXTbHYxiicEMFDhkc4pPB09o0UkWDMb-jweTPvPajM47qFGd-WN1HFsp1yU5janBnNIWS081UAt4riClvSzbFo,Wood,False,False,True
Fad Saoil Saunas - Greystones,ChIJ_wi-_04HZ0gRTpeZMG3TVYU,Wicklow,Dublin,Leisure & Fitness,"Marine Rd, Rathdown Lower, Greystones, Co. Wicklow, A63 V406, Ireland",https://www.fadsaoilsaunas.com/,083 209 3941,4.6,201.0,ATCDNfWb_bVYETpsCXHzQzcnRX4nwbvgX5Ii3htIyqesgIM3vxYgV_DeW3EnKe9vJTpC7WDibsEVaEzZIdCV8Luv6cihH3GlK5Zyvovt7QBCl9g_AfRnTMXIakucTKOnbhvY1OXwIVrL-IVb-VHA2G4MHJ7j6pn9hSRBgAYNBsiiSm801dVlQfI9tjhU95WeEHifxYl7h7mrg3zb_dN7NSrvMEw38X4_jxYhYokT752YcT7zmov7WLoFuv_VOdWXFvzWVtD14VdpHMUPUiISqHZLWIga_bAt-2Em7wfP4p-nd-Ve2Q,Wood,False,False,False
Atlanticway Sauna,ChIJHfIrQkiDREgRpwJ8eRLqmBg,Ringaskiddy,Cork,Leisure & Fitness,"DePuy Synthes, stop 245471, Ringaskiddy, Co. Cork, Ireland",https://atlanticwaysauna.as.me/schedule/b3ea39ce,,4.6,159.0,AcnlKN2JA-6uhTvP942VYfRE9Kp_bJsmskmyckc7G-vc6hMdDs6pZJ7noICRCBoWypXXlnddLiz8iPXLMmzt0p_d7yYobHA424Rgx7T9ZbwmrQgUhBz7FKTLsGt_EeKPNaHy1cXEeGfW7gjPXP9s845My52-pqt4xIPzNRgp18vVpXVXyl7larYrpJiRIrNfL-vokz3Cz4o_oh-AMw266ilT-X4-FbY7Hjf68Ad3rX6EwkrwRXgy9F3dLn4_5gzt77MrzcOonW6lA8T8BlPdgWCuCzYCQ2Zeod9fyXEN-i9fmSM3zhdPuCYqBAB41q_sk5-aTWRvfswlY5rZmMEZRoky4A-uVaZYx96PqhqXEFsm2BkQUatUUldAVS_cNNJqzZ2UhlE4NgTvdHs3pyuIsQtjI3LubxtdRZrCMp7jS4cRlSHzLw,,False,False,False
Salt and Ember Sauna,ChIJeUa4PzoBX0gRi0WY3JSqwM0,Co. Donegal,Cavan,Leisure & Fitness,"Boat Quay, W End, Magheracar, Bundoran, Co. Donegal, F94 HV21, Ireland",https://saltandember.simplybook.it/v2/,085 829 2173,4.6,11.0,ATCDNfX70mO3y7pqunfaq6xF-KqBgQIhXdJP-2054QhjO0bba6iWzbxvasbPL2z6hFkTiGoMYtQLV62l-rt_eRRAWsg3TFWKZATStxAn2fl452JSTGeEs92XV5oEym82NXApi5rFyY3n6JM4eZ7xHDfH8rzYfP0JT5SJX-uaNb52xruqJqs2LIqqT3Ho_3_bO0ybKJ2NrgsG_jNUNF2DZ9lia3TglU5bGTPn4b1ze62lQz_v45HQsVRRcR0kZmXy-tUDDBkV7-O_1H8lxbKAW1ux64ofkxSVcSmYuPSxK_Q7nkkdUw,,False,False,False
The Sauna Village,ChIJiyFgdgARZ0gRigVgRndTjHI,Swords,Dublin,Leisure & Fitness,"FQ3J+HX, Barrysparks, Swords, Co. Dublin, Ireland",https://www.thesaunavillage.com/,,4.5,34.0,ATCDNfV0FKxX9OiU3dZAERd0Jkrd6rg_I4LVTiYqh1rJks8p4be_lY8VzlhgvtY-U76uwc8ZLg_6pAdNK38M-xSoSHIU6_nVAaFuRprPco4fs8z4NOEKQ4H8t7y8oIsZcxM2SkWmIOu7DSRHZlkwof64fdBpFW_Am2QjXfIlO5kuVhUq_xUIMvNAqh773gC1h6bytsMr9xWNnWLhReOQodOjE2f5jLkAEe9DcmNmrGGLLd0l-sorq5cfKXAdp4qOnuYKPlwPNojcMromfYbOogPCX5xUWHpUJI2Q09y8eKeOdMqtJQ,Electric,True,False,False
The Recovery Pod Sauna,ChIJW0XJXShRREgRCM8T7yAMZsg,Co. Cork,Cork,Dedicated Sauna,"beach, Inchydoney, Co. Cork, P85 AT27, Ireland",https://therecoverypods.com/,085 814 8002,4.5,8.0,AcnlKN2P69c5LjcMHA-H6RpodBh_94UMinZEgHZ0BkJ5z34vrpZgWFtoepBgMyCq0vF4aOOuoNH0lgjlx0y51l9Eeqnx6GjqwVC4fFvs6tU9tYjRU1aGXDQoByF10Bx8ZGXtAMtm77WYDL6NeBfjlEDMbLDzf4pWnH15xAnc1v5ZyibeU1zvSJg3KXGJIFckEMTHuBMWbF3w_9kKj9zb86bycALh2nnwZ6aGH3ZQNqUkZnEiFlxVd8cL4PubOQTprEhbDijbevlVD5WGFQ46SYGSbumTzZEy5o3ryECwyZPw_VNypQ,,False,False,False
Ravensrock Sauna,ChIJuZ13DW7PYEgRfb4ConCfYjw,Co. Louth,Louth,Dedicated Sauna,"Ballymakellett, Ravensdale, Co. Louth, A91 FN2W, Ireland",https://www.ravensrocksauna.com/,,4.5,4.0,,,False,True,False
West Cork Sauna,ChIJLYoDUABTREgRV4vMjne9WfQ,Ganniv Beg,Cork,Leisure & Fitness,"Red Strand Beach, Unnamed Rd, Ganniv Beg, Co, Ireland",https://www.instagram.com/westcorksauna,085 101 3648,4.5,2.0,,,False,False,False
Coastal Cabin - Beach Sauna,ChIJiyYV86h7Q0gRHLZg9Tlt3JA,Garryvoe Lower,Cork,Leisure & Fitness,"Garryvoe Lower, Co. Cork, Ireland",https://coastalcabin.ie/,087 718 0002,4.4,21.0,ATCDNfWSW2gkJxm44Dwy2mAVKBLKNop1mPL-4I9uvt1_wKSvAC4LTWFdiJMZ_fCEG_VkGm3E02G9jvDWLnONAUHJxXNsq9Xn4LskfYRsq0e4lKOB8heNKt0fOqDoUrPgrcovm8ZWl1BI3wsbTDWa2KuJnZjYF646vp94xPHyt8jOh25EpgJkVjDWj-6bvh3OBscjrjdldnkksZFb4jYsY2YYQsH_tP-0rhjDoGNpLgT1ANxybwarzPEi870QtdQ1pBdSOFevvuWuvdmSHJ4ahO_pQnX-iE9mH6yg9BGKI8MoOVAo8Xzu51fHAWSRsvWXDpOPT99EaQuZl3Rxs9ixk3qdBrb32c2VzkYFQdUCj9EmafmR9pPjeoZzOxwJJY9-hvXvdqk5ueCgQymaPFB9_oZkQwvj9x9yv5ppGo0HvkHxc_S5JjQ,,False,False,False
D7Sauna,ChIJ89nYD_UPZ0gRZ4g2BJ5tC60,Dublin,Dublin,Leisure & Fitness,"Unit 2/3, Phibsborough, Dublin, D07 R52H, Ireland",https://wunderbook.app/d7-sauna/,,4.4,16.0,ATCDNfW9do7TxjSsLf34rHt34A22jLNJHnfgp15ZwB4zDLzeu9qijbahG0YyUa4yIdk3TyPdz6jRXggePr6ACfH7n79IKHQ_V_F9UKoYAGXiUb9Jtf8jnXfCcePkTZ95tbW7L9TdA0apbwxWTSiVG6qO-d-q905FFC9GeSxU3Gpcn3R7PTWP_dCpfrCZkno6Fk_wDsaLWEG3lvHVyxYS3cMFMkSoXEdP1J22rRzJpZLPLl1S3Bdu8WJoEFcOK6-QagHfCQx1XOYb5K0FUzRfOCGujkl7M2DI8PpUMKHP4aKv9e-j5O1Zri10Qrmv7x6aL1r1XW4bLyr8p49IQul6UESTUyno-rkuCNs1xO8DJEooq6oG813RhUqEBJcqv3JnHX-jQkQPrbZprDULdC6aS8kCy2M3e5nnaxx5yp4zRA0_lBZ-FNqrxivUmWuiEJyJ5A,,False,False,False
Oak Smoke Sauna,ChIJtZicead9XEgRyotqqr1ls70,Loughrea,Galway,Leisure & Fitness,"Long point, Knockanima, Loughrea, Co. Galway, Ireland",https://wunderbook-production-mobilewebapp.azurewebsites.net/app/Discover?tenancyName=OAK_SOKE_SAUNA,086 819 0162,4.4,7.0,ATCDNfVopmWT1Qw3cw0K_SHLlUbMA9P2ZRwps7q99sZMqCn9fHg05BwtIedIJMAJzSq845r5Fx4sarRp0AquIU_n7sW57U-hJbjsWTNpWVF3C8Q5S0OUA9_wkcUWnelctyp9M9IgbplKhdxuFHTjmt9xoe_4kZ4wfiBknwoU-F9ikzRguQZibKbWqXJreog5Yigymcd-9a869z_JopNEYJ4wJZo6zj5E96KRBuleKGt3ryHn4T6u3vLSWyJ_Htr3cxilpJQFw-YnHDh_nqKmHur_fx5miwi0ozlqT1ziosdJfjrZQg,,False,False,False
SAY-Saunas,ChIJqaTjeTwHZ0gRTX3JW9jn9Fw,Dublin,Cavan,Leisure & Fitness,"27 Sandycove Road, Sandycove, Dublin, A96 KD53, Ireland",https://www.saysaunas.com/,087 054 9888,4.3,29.0,AcnlKN1ql83P8PaCMZNDdIlhSbtYZCtn8JkYvuLEO8PJlL5NGiWOnuZZwNj-nBLt3M6JAREO0z2wp-zH4QewPJ-qjBVgGMIHsycd7Cxut6W0UG_YBrfoOTM3epNIyb-arPRibagcHS7UumL0ky4hkw3t1jnd9qb0bsgQ5C_cHPcUIKOZzTzi9qMgOGDsEotDv0lbSAT10jvKwOTVAttrVuiW6EyWRABNbt1vhBKgqHt92cDi4I6La2mMm2pXmwLUeSKITCJUg2MsCeuJzGsJfkRALvESDIWpSJFs_4iJI6PNUP_hug,,True,True,False
"Pier Head Hotel, Spa & Leisure Centre",ChIJ0bmlE2rDXkgRBmTBV9oOJhY,Sligo,Leitrim,Leisure & Fitness,"Mullaghmore Harbour, Kilkilloge, Mullaghmore, Co. Sligo, Ireland",http://www.pierheadhotel.ie/,(071) 916 6171,4.2,1075.0,ATCDNfUDmQQs96Y2sKQ2PmfTKk-jVfc4EQlnN07_GrfUzeeUSBr6kG4cTe89l9c92jBOY6nq3TTDck8r9adW_fy8NwX7lT48jTHKoTbSQRFXMYqSjQy4ASAs2wIL8leVc9n29XzkszsKXlwlms6M8VJNSBerryV0BOyfWVHubRdDnOieoJA6a7p8VGW4uwnPlJfpX2-UMBTzR29nZ9G3LR3XFXUsz7xx61zW4bUfWr7bntDDb5P9vP0IGwPuvS7vzmWPg665_ejedHuLIWzQ6XCW6PJN3LFy3KZvQe9Mn49A7r3EChUpmW7buWMX4z24ciczOq9FxtiOwIQeL09f5m5EDlw2R8FCJRlK0-RpBTDgOfWUDAMx_A0rwnmRZTIP4xNA0Yi8zbXSnK72gqNcOeSUoRI5E6h7bQG7OcWPOIttjeAte_g,,False,False,False
Sandycove Sauna by the Sea,ChIJodV4WAAHZ0gRlhnF_6TCVM4,Dublin,Cavan,Leisure & Fitness,"17 Sandycove Point, Sandycove, Dublin, A96 Y165, Ireland",http://sandycovesaunabythesea.ie/,,4.2,35.0,ATCDNfVo_YUm8QPVXu9gYv0B4TSAN5lbkxeZYB68x3AJl8Wokc-DX0PAtNtBAppAFSdjo0Gd7A7eO_RjuJ4d3EvnFe7S0cqgmYuGwm0EAFIvsiVVEEfyNXB5AJiHmbr9iD3zUv1AJhXgpsUTEvljrtT3mEeI2nEfD9JYAu1ZdeneT7rRPDRhcCJ997f1-8ccw8mjG5VCEemnrKmNsv8et8ReOpiJcPIk8hcJGdeNeDs0D-uEg0iMD9a2xryVJGqn6qPd_sUP9H9ocRPej4Snk4Bu8qoScxRulzv8pSxIvavPu29BgJXDVPwf7jkXbfyxAq16TGyHd5i-52Gz4kMPH12HbZrY59ns7N1uSsr2L7HEo_gg3tD5vsG23T2YmxUjcpQkhDaz1s7uDEjU5qbEG4UnrKChBzk44rUVuz2hNxhceRpJsDo,,False,False,False
Bunmahon Sauna & Seaweed Baths,ChIJ86kZAgDfQkgRt5QyeQhDsR8,Templeverick,Waterford,Leisure & Fitness,"Templeyvrick, Templeverick, Co. Waterford, Ireland",,087 638 6829,3.5,2.0,ATCDNfWBfShfPGqNbG_TEXbj-mzwGYwkoDTRqrAuKYTTn0GSsQiqK5CXH4LpAeExyoCgArqr0NDzPuoSqk0bH-CTUsQmNRgS_5RgSt-Twu5v4rulWGZxrLweZL_mxQY0eZKvBVhCm1BpvdxzFugsKMSxQKRqWqhZ_vvL5OwzHG9eTFPcfxLV1smDb9H5eUNubwBgwrT2onoXTeYSMewrFUbxtQoef0U5bl7Pznl79mxSSBWdMNoMiGOuCjxIzwJcyWnaKmPAhapGZgZklIsTst3fOy2C0p7FMLDRW5cCQeiiTsk17LbqZNZlrSJ83yNkJcqn4HLznKvfytI8f8A7R6Z2isCo57aoBQC2GxccoNFPUgqZTQ9SU3VqdWMxGnZLegwb-fzyM9UtqGscCleczCT5GIBmh099-XPge11qkSTjb7h8zvBsrmR4gp96QH5HShy1,,False,False,False
The Barn Sauna & Cold Plunge,ChIJl55zVsG3FKYRIyFj4lx48E8,Limerick,Clare,Dedicated Sauna,"Coonagh Cross, Coonagh Rd, Clondrinagh, Limerick, V94 E5F6, Ireland",https://www.instagram.com/barn_sauna/,(061) 328 503,3.0,4.0,AcnlKN30cd_6a64MOGkgQaOdhIB3-47u2MEh-7kDNFsQoUP5fgODojqEyiu402P1OMEAVpSO1FbW-i3peE2mieQ_6FDJkFs4YaAsiVbsRTeMwfvr6BuDyihS20D1iBnUYr_E30ovqnE7X_glSHtNGa7HCeNPzk7XnKvyVRyB4uePzPyGjzYfAsu53sNr1RvyHyJOtP-QLuRdH_Rs-cck7ncTnfrhM-_p4_gz50Bv2IhpzIV8_i17yFp7mQY3hEVElJJ1D9wSCMUFjQrDFAkBHRzzglP4snCSStRTKratR5_pl8xfqw,,True,False,False
Outside Leisure (Sauna),ChIJW9VwRZwJYUgRks1cpUlI97o,1-5 Donegall Ln,Unknown,Dedicated Sauna,"1-5 Donegall Ln, Belfast BT1 2LZ, UK",http://www.outsidesaunabelfast.com/,07731 301682,2.9,48.0,ATCDNfWpdSVE2kjq7uGJmzmU-CTz4COSgVIq7E7NSjA1UOGzhrZnkj12ALX_5POJ7HXtizLjVeZHf_Eo5our6W42u6qTXA2wDFaGk-Ovbp7vo0GeGhjZ_2A07XeaAh7oJ6cOtRKz1oqIeHC0HSujzXBeK8uzj4amzz9OlIAnK-5svjGkZHLjydsxq1Z8UpSBxsa_qDTMPr2gqc9FayNTXJ1nCwULkHCVHfIx3ZCatiQnGY62j-gh_N5QrjeEw5zooIvVNGfimXBVFZLOvJymQR0TDaUUGRPzLlwkQYv6TLLB-ej8LA,,False,True,False
Teach Tine Sauna,ChIJ1ZZmWZFbXkgRC48nqgsyZZg,Cavan,Cavan,Leisure & Fitness,"Lough MacNean Recreational facility, Kiltaglassan, Blacklion, Co. Cavan, Ireland",https://teachtinesauna.simplybook.it/,,,,ATCDNfUoRsrvJ9W_LoaMz5XyP9mAhJT28A6gKEM-mnR8blDEY-_HM5JYuu5pAIXL5TbpJwDOb2xe8d2tdyXFr1mwVXG5vRxKhkny917YcFJAzQcXAgirqfTclYrc11UsispcYEsBC-yxH6Y80LOnc8j8Jk5LcpbZqw-qtQoRiHGmMNh1xiun4w915PW0CC8GCPNHGaoBs5njoAoZ_nBxmKWXCNAgXkfd4Gt243U9_pL0ZVgcrkIgnA2CMaC7oftMt2hzIm5WN6Ag_BlNvy3DnxJz-bzk-iwgtBBX38ih5ZHo1qSZNA,,False,False,False
Sauna An Locha,ChIJH4WE33I5XkgR5r2qHUqFj7A,Ennis,Cavan,Dedicated Sauna,"Tattygare Road, cavanacarragh, Enniskillen BT94 5FB, UK",https://www.instagram.com/sauna_anlocha?igsh=dDkyamxlMXpqd2Ft&utm_source=qr,,,,ATCDNfXYQkFm_KycJXq4egpy3gEsnrF6JIWE3FfGFQIRWQgzQ7nNxv8qeuzk3atqlC4mlMNkawFMaPJn6cH-dlrDwLLVHXKwLSMemJGNhbaDS_oNfXvmbKV1Xf-WAw8B-iOjoUOc1OXXGoLffhaluBvPBdXrV9M_J78s3GaQFyCZcB3LYQGImpFpg77MTK0eYBj_lHaSb7nWxrLwSjkBXlIx0NMW4iFqEh9ABRgXS-xZl5bFynNbiR8Y7z07WCNOwQMcu3neGVj350bTlhUCIRDf4cn8rKYn3mRc9ykH52mwPMsbCQ,,False,False,False
"Copper Cove Cottage Romantic Lakeside Escape with Hot Tub, Sauna & Kayaks",ChIJdRLrs3epYEgRbWyQoJf8iCU,Cavan,Cavan,Dedicated Sauna,"Drumlom, Co. Cavan, Ireland",,,,,,,False,False,False
